,Material number,Supplier,Contract,Contract Position,Fulfillment time,Fixed contract 1,Fixed contract 2,Procurement type,Special procurement type,Dispatcher,Buyer,Purchasing group,Purchasing lot size,Total quantity,Total value,Price unit,Calendar,Plant,Plant information record,Information record number,Information record type,Plant processing time,Material master time,Product group,Base unit,anomaly
5849,60036586,2000,,0,,,,F,40.0,224,224.0,Z012,Z5,,,100,,3000,3000.0,5300390687.0,0.0,1.0,29,010401000,ST,0
13543,00270281,701348,,0,,,,F,,206,206.0,Z002,Z7,,,1,,2000,,5300008202.0,0.0,1.0,14,131400000,ST,0
4309,00310992,703080,,0,,,,F,,233,233.0,Z011,Y3,,,1,E13,2100,,5300005023.0,0.0,1.0,63,110400000,ST,0
7066,00364207,700020,,0,,,,F,,208,208.0,Z011,X4,2600.0,48155.0,100,E20,3000,,5300176951.0,0.0,1.0,98,140100000,ST,0
12988,23798900UB,700722,,0,,,,F,,228,228.0,Z001,Z2,,,1,,2000,,5300449138.0,0.0,1.0,56,10401000,ST,0
6074,60015044,704276,,0,,,,F,,228,228.0,Z001,Y2,,,1,E14,2000,,5300367429.0,0.0,1.0,42,10401000,ST,0
8956,00422210,702501,,0,,,,F,,997,980.0,Z001,EX,,,1,,2100,,5300126343.0,0.0,1.0,14,550700000,ST,0
2117,00310935,2000,,0,,,,F,40.0,233,233.0,Z012,Y2,100.0,84773.0,1,E13,3000,3000.0,5300091436.0,0.0,1.0,84,110200000,ST,0
11732,04000925,706803,,0,,,,F,,206,206.0,Z001,Z7,,,100,,2000,,5300105767.0,0.0,1.0,14,131400000,ST,1
11236,25021014,2000,,0,,,,F,40.0,989,989.0,Z012,Z1,,,1,,3000,3000.0,5300257330.0,0.0,1.0,999,10102000,ST,0
17665,60105135,708008,,0,,,,F,,996,203.0,Z008,Y2,,,100,E11,2100,,5300519745.0,0.0,1.0,999,520200000,ST,0
14151,00270295,2000,,0,,,,F,40.0,206,206.0,Z012,Z2,400.0,3166.0,1,,3000,3000.0,5300206037.0,0.0,1.0,14,131400000,ST,0
3449,24428625,2000,,0,,,,F,40.0,223,223.0,Z012,Z7,,,100,,3000,3000.0,5300246876.0,0.0,1.0,999,010502000,ST,0
5792,31247700UB,704276,,0,,,,F,,228,228.0,Z001,Y2,140.0,8206.0,1,E14,2000,,5300115161.0,0.0,1.0,42,010401000,ST,0
6536,60022198,2000,,0,,,,F,40.0,224,224.0,Z012,Z5,,,1,,3000,3000.0,5300374169.0,0.0,1.0,70,010403000,ST,0
12879,499445,700185,,0,,,,F,,203,203.0,Z001,Z1,,,1,,2100,,5300050253.0,0.0,1.0,21,131500000,ST,0
7897,00393994,700962,,0,,,,F,,206,206.0,Z001,Z7,45000.0,3690.0,100,,3000,,5300162278.0,0.0,1.0,30,520000000,ST,1
15732,80420158,701254,,0,,,,F,,203,203.0,Z008,Y6,,,100,E11,2100,,5300110826.0,0.0,1.0,14,520100000,ST,0
10723,00341665,1900,,0,,,,F,,276,276.0,Z012,Y4,20.0,16743.0,1,E11,3000,,5300147718.0,0.0,1.0,117,080100000,ST,0
13486,60013564,702590,,0,,,,F,,203,203.0,Z008,Y6,10.0,235.0,100,E11,2100,,5300410118.0,0.0,1.0,14,520100000,ST,0
9560,30132200,1900,,0,,,,F,,272,272.0,Z012,Y4,40.0,35664.0,1,E11,3000,,5300190865.0,0.0,1.0,56,00,ST,0
11243,60046649,2000,,0,,,,F,40.0,224,224.0,Z012,Z5,,,1,,3000,3000.0,5300411054.0,0.0,1.0,15,0,ST,0
17374,00311369,2100,,0,,,,F,41.0,224,224.0,Z012,Z5,2060.0,1579231.0,1,,3000,3000.0,5300196993.0,0.0,1.0,15,030202000,ST,0
11492,28262802,700151,,0,,,,F,,233,233.0,Z011,Y4,500.0,9452.0,100,E15,2100,,5300117029.0,0.0,1.0,42,010301000,ST,0
2549,04001108,706822,,0,,,,F,,206,206.0,Z001,Z1,1000.0,1404.0,100,,2100,,5300105858.0,0.0,1.0,14,080600000,ST,0
5459,23252820,2100,,0,,,,F,41.0,215,215.0,Z011,Z9,10.0,536.0,1,,2000,2000.0,5300197454.0,0.0,1.0,3,100400000,ST,0
11532,31072900UB,2000,,0,,,,F,40.0,213,213.0,Z012,TB,,,1,,3000,3000.0,5300270791.0,0.0,1.0,42,10401000,ST,0
9178,95100661UB,702225,,0,,,,F,,221,221.0,Z001,Z7,,,100,,2000,,5300062543.0,0.0,1.0,28,10102000,ST,0
5721,24121203,1000,,0,,,,F,,991,991.0,Z008,TB,,,1,,3000,,5300029797.0,0.0,1.0,3,010302000,ST,0
5219,00200220,700417,,0,,,,F,,707,707.0,Z003,Y2,1950.0,13782.0,100,E13,2000,,5300068171.0,0.0,1.0,28,140000000,ST,0
15652,24447400,2000,,0,,,,F,40.0,224,224.0,Z012,EX,,,1,,3000,3000.0,5300247101.0,0.0,1.0,42,10401000,ST,0
6925,04006952,700239,,0,,,,F,,707,707.0,Z001,Z2,,,1,,2000,,5300155541.0,0.0,1.0,21,100202000,ST,1
5532,31163101,2100,,0,,,,F,41.0,233,233.0,Z012,Z5,50.0,6225.0,1,,3000,3000.0,5300199093.0,0.0,1.0,84,060100000,ST,0
251,60079662,700000,,0,,,,F,,223,223.0,Z001,V3,,,1,E19,2100,,5300464093.0,0.0,1.0,42,10100000,ST,0
11345,31054500,2000,,0,,,,F,40.0,252,252.0,Z012,Z4,,,1,,3000,3000.0,5300270533.0,0.0,1.0,7,550100000,ST,0
13581,00230126,2000,,0,,,,F,40.0,206,206.0,Z012,Y2,1470.0,37926.0,1,E15,3000,3000.0,5300205060.0,0.0,1.0,56,090400000,ST,0
7738,23902201UB,1000,,0,,,,F,,991,991.0,Z008,Z6,,,100,,2000,,5300086699.0,3.0,1.0,30,10102000,ST,0
7203,21301100UB,704926,,0,,,,F,30.0,223,223.0,Z008,Z3,,,1,,2000,,5300140134.0,3.0,1.0,42,10403000,ST,0
2127,00393915,709186,,0,,,,F,,206,206.0,Z001,X1,13740.0,233574.0,1,,2000,,5300155308.0,0.0,1.0,50,530300000,ST,0
10369,04002318,707779,,0,,,,F,,279,279.0,Z001,Y4,160.0,19714.0,100,E13,3000,,5300124326.0,0.0,1.0,35,070300000,ST,0
8254,28033100UB,2000,,0,,,,F,40.0,228,228.0,Z012,Z1,,,1,,3000,3000.0,5300261515.0,0.0,1.0,42,10401000,ST,0
3207,00160116,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300203626.0,0.0,1.0,60,110500000,ST,0
13138,60034347,715646,,0,,,,F,,728,728.0,Z010,Y3,480.0,1778.0,100,E13,2100,,5300461688.0,0.0,1.0,28,010102000,ST,0
6427,60053572,708094,,0,,,,F,,211,211.0,Z001,Y3,,,1,E15,2100,,5300425970.0,0.0,1.0,35,10301010,ST,1
4049,00341197,708235,,0,,,,F,,215,215.0,Z008,Y4,,,1,E13,2000,,5300137171.0,0.0,1.0,42,080200000,ST,0
11319,00360941,700020,,0,,,,F,,272,272.0,Z012,Z7,960.0,2033.0,100,,3000,,5300173299.0,0.0,1.0,28,140100000,ST,0
8620,24943201,704735,,0,,,,F,30.0,203,203.0,Z011,Y9,,,1,E11,2100,,5300192922.0,0.0,1.0,56,130500000,ST,0
12992,01180800,700000,,0,,,,F,,723,723.0,Z001,V3,,,1,E19,2100,,5300083094.0,0.0,1.0,42,010401000,ST,0
8632,28121305,1000,,0,,,,F,,991,991.0,Z003,Z5,1090.0,169906.0,1,,2000,,5300036037.0,0.0,1.0,30,010301000,ST,0
4935,23777600,2000,,0,,,,F,40.0,233,233.0,Z012,Y2,,,1,E11,3000,3000.0,5300237637.0,0.0,1.0,28,10401000,ST,0
16602,00371083,706261,,0,,,,F,,272,272.0,Z012,Y5,570.0,21161.0,100,E13,3000,,5300185118.0,0.0,1.0,7,140300000,ST,0
9721,95069200,2000,,0,,,,F,40.0,996,998.0,Z012,Z4,,,1,,3000,3000.0,5300348815.0,0.0,1.0,10,550100000,ST,0
10903,00346643,708038,,0,,,,F,,215,215.0,Z001,Y6,,,1,E11,2000,,5300138975.0,0.0,1.0,84,080100000,ST,0
16131,24582029,702225,,0,,,,F,,221,221.0,Z001,Z7,,,100,,2100,,5300097628.0,0.0,1.0,28,010102000,ST,0
12311,60054222,700000,,0,,,,F,,279,279.0,Z001,Z7,,,1,,3000,,5300522562.0,0.0,1.0,28,010102000,ST,0
14468,00402180,2000,,0,,,,F,40.0,213,213.0,Z012,Y4,,,1000,E12,3000,3000.0,5300217608.0,0.0,1.0,35,010102000,MM,0
18216,00360102,700020,5500001586.0,10,4.0,4.0,60.0,F,,708,708.0,Z011,X4,5140.0,568.0,100,E20,2000,,5300016571.0,0.0,1.0,4,140100000,ST,0
8843,00421066,2000,,0,,,,F,72.0,223,223.0,Z012,Z1,,,1,,3000,3000.0,5300218545.0,0.0,1.0,42,10103000,ST,0
5671,33840805UB,702225,,0,,,,F,,221,221.0,Z001,Z7,,,1,,2000,,5300111915.0,0.0,1.0,42,10102000,ST,0
17863,60101625,2100,,0,,,,F,41.0,224,224.0,Z012,Z5,,,100,,3000,3000.0,5300507772.0,0.0,1.0,10,00,ST,0
3468,35183201,700151,,0,,,,F,,233,233.0,Z011,Y4,280.0,110519.0,1,E13,2000,,5300090383.0,0.0,1.0,42,060100000,ST,0
17173,34080911,700670,,0,,,,F,,213,213.0,Z001,Z1,,,1,,2100,,5300046438.0,0.0,1.0,35,040000000,ST,1
18667,04000797,700222,,0,,,,F,,208,208.0,Z001,Z1,,,1,,2000,,5300383970.0,0.0,1.0,7,090300000,ST,0
2334,23831301UB,702225,,0,,,,F,,221,221.0,Z001,Z7,,,100,,2100,,5300149486.0,0.0,1.0,28,10102000,ST,0
103,24761002,2000,,0,,,,F,40.0,223,223.0,Z012,Y3,,,1,E13,3000,3000.0,5300253535.0,0.0,1.0,999,10102000,ST,0
18004,23224840,2000,,0,,,,F,40.0,224,224.0,Z012,EX,,,1,,3000,3000.0,5300231391.0,0.0,1.0,42,10401000,ST,0
8969,00360538,706261,,0,,,,F,,272,272.0,Z012,Y4,,,100,E15,3000,,,,1.0,7,140100000,ST,0
10712,34783505UB,2000,,0,,,,F,40.0,228,228.0,Z012,Z1,,,100,,3000,3000.0,5300284597.0,0.0,1.0,56,10301000,ST,0
10542,23475400,2100,,0,,,,F,41.0,224,224.0,Z012,Z7,100.0,2626.0,1,,3000,3000.0,5300197778.0,0.0,1.0,42,010401000,ST,0
3111,95194448,2000,,0,,,,F,40.0,224,224.0,Z012,EX,,,100,,3000,3000.0,5300314298.0,0.0,1.0,42,0,ST,0
12165,96100410,702225,,0,,,,F,,221,221.0,Z001,Z7,,,100,,2100,,5300061194.0,0.0,1.0,28,010102000,ST,0
2085,60119128,2000,,0,,,,F,40.0,217,217.0,Z012,Z1,100.0,2407.0,1,,3000,3000.0,5300537450.0,0.0,1.0,84,080100000,ST,0
5990,00280521,702259,,0,,,,F,,203,203.0,Z001,Z1,,,1,,2000,,5300113059.0,0.0,1.0,28,070100000,ST,0
9052,24802801,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,1,,3000,3000.0,5300254287.0,0.0,1.0,999,10304000,ST,0
13657,23676800,2100,,0,,,,F,41.0,213,213.0,Z012,Z5,60.0,20823.0,1,,3000,2000.0,5300197972.0,0.0,1.0,42,010401000,ST,0
14703,34793504,704926,,0,,,,F,,223,223.0,Z001,Z1,,,100,,2100,,5300174847.0,0.0,1.0,35,010102000,ST,0
13098,24770450,2000,,0,,,,F,40.0,205,205.0,Z012,Z1,,,1,,3000,3000.0,5300253782.0,0.0,1.0,999,10401000,ST,0
3545,00330045,700535,,0,,,,F,,233,233.0,Z011,Z7,,,1,,2100,,5300170033.0,0.0,1.0,42,110400000,ST,0
9191,60047895,2100,,0,,,,F,41.0,232,232.0,Z001,Z5,,,100,,2000,2000.0,5300449046.0,0.0,1.0,2,010102000,ST,0
8149,29090104,702515,,0,,,,F,,215,215.0,Z001,Z1,,,1,,2100,,5300037077.0,0.0,1.0,14,080100000,ST,1
12492,21272203,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,100,,3000,3000.0,5300227044.0,0.0,1.0,35,10102000,ST,0
5865,60039428,2100,,0,,,,F,41.0,224,224.0,Z012,Z5,,,100,,3000,3000.0,5300420623.0,0.0,1.0,28,010102000,ST,0
12128,21266600UB,2000,,0,,,,F,40.0,228,228.0,Z012,Z1,,,1,,3000,3000.0,5300226844.0,0.0,1.0,42,10402000,ST,0
7248,82019720UB,2000,,0,,,,F,40.0,223,223.0,Z012,Z7,,,100,,3000,3000.0,5300299051.0,0.0,1.0,42,10102000,ST,0
1020,24062100,700000,,0,,,,F,,723,723.0,Z001,X3,,,1,E20,2000,,5300026698.0,0.0,1.0,42,010401000,ST,0
1084,60033495,2000,,0,,,,F,40.0,224,224.0,Z012,Z1,,,1,,3000,3000.0,5300384453.0,0.0,1.0,999,00,ST,0
2856,34805600UB,701318,,0,,,,F,30.0,202,202.0,Z001,Z2,,,1,,2000,,5300162769.0,3.0,1.0,42,10403000,ST,0
6688,00130194,2100,,0,,,,F,41.0,203,203.0,Z012,Y2,340.0,540745.0,1,E11,3000,3000.0,5300196883.0,0.0,1.0,84,070200000,ST,0
9539,60119697,708008,,0,,,,F,,206,206.0,Z001,Z7,2000.0,1177.0,100,,2000,,5300543613.0,0.0,1.0,30,520200000,ST,0
13322,04007098,1900,,0,,,,F,,277,277.0,Z012,Y4,90.0,2917.0,100,E11,3000,,5300193275.0,0.0,1.0,19,120000000,ST,0
3686,23289500UB,2000,,0,,,,F,40.0,223,223.0,Z012,Z5,,,1,,3000,3000.0,5300232471.0,0.0,1.0,42,10401000,ST,0
3411,04000905,707779,,0,,,,F,,279,279.0,Z001,Y4,440.0,19007.0,100,E13,3000,,5300124320.0,0.0,1.0,28,100202000,ST,0
7554,60034277,708563,,0,,,,F,,215,215.0,Z001,Z1,,,1,,2000,,5300385289.0,0.0,1.0,84,080300000,ST,0
10290,95193811,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,100,,3000,3000.0,5300313807.0,0.0,1.0,999,010304000,ST,0
11366,80790502,702590,,0,,,,F,,203,203.0,Z008,Y6,,,100,E11,2000,,5300127047.0,0.0,1.0,14,520100000,ST,0
13071,60105059,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,40.0,10234.0,1,,3000,3000.0,5300508485.0,0.0,1.0,84,080400000,ST,0
2323,35193006,701318,,0,,,,F,,202,202.0,Z001,Z6,430.0,17909.0,100,,2000,,5300409062.0,0.0,1.0,42,010102000,ST,0
424,24358900,2000,,0,,,,F,40.0,224,224.0,Z012,EX,,,1,,3000,3000.0,5300245398.0,0.0,1.0,42,10401000,ST,0
6220,60021388,701218,,0,,,,F,,714,714.0,Z012,Y5,80.0,17304.0,1,E15,3000,,5300372884.0,0.0,1.0,182,070100000,ST,1
1383,00360088,701806,,0,,,,F,,208,208.0,Z011,V4,120.0,1192.0,100,E98,3000,,5300174073.0,0.0,2.0,13,140100000,ST,0
7885,00100398,2000,,0,,,,F,40.0,208,208.0,Z008,Z2,,,1,,2800,2800.0,5300200667.0,0.0,1.0,49,070300000,ST,0
8525,00190047,2000,,0,,,,F,40.0,707,707.0,Z009,U0,,,100,,2700,3000.0,5300203944.0,0.0,1.0,45,140700000,ST,0
18448,60047810,2000,,0,,,,F,40.0,224,224.0,Z012,Z5,,,100,,3000,3000.0,5300411074.0,0.0,1.0,29,10100000,ST,0
5291,00401836,703555,,0,,,,F,,203,203.0,Z001,Z1,,,1,,2100,,5300020686.0,0.0,40.0,56,131000000,ST,0
7039,34495400UB,702225,,0,,,,F,,213,213.0,Z008,Z3,,,1,,2000,,5300162760.0,0.0,1.0,56,10405000,ST,0
2522,60039630,708008,,0,,,,F,,703,703.0,Z008,Y2,1030.0,6025.0,100,E11,2100,,5300392132.0,0.0,1.0,14,120000000,ST,0
14251,00360611,701806,5500000772.0,10,4.0,4.0,60.0,F,,708,708.0,Z011,V5,2040.0,12703.0,100,E98,2100,,5300174221.0,0.0,2.0,4,140100000,ST,0
8268,28241807UB,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,100,,3000,3000.0,5300264761.0,0.0,1.0,999,140400000,ST,0
4093,00345086,711970,,0,,,,F,,215,215.0,Z001,Y2,,,1,E13,2000,,5300193815.0,0.0,1.0,84,080600000,ST,0
14214,28067900,2000,,0,,,,F,40.0,252,252.0,Z012,Z4,,,1,,3000,3000.0,5300262063.0,0.0,1.0,999,00,ST,0
17766,00150064,2000,,0,,,,F,40.0,707,707.0,Z012,Z2,290.0,3014.0,100,,3000,3000.0,5300203450.0,0.0,1.0,28,060100000,ST,0
3434,00440223,703255,,0,,,,F,,203,203.0,Z001,Z1,,,1,,2000,,5300033428.0,0.0,1.0,42,130000000,ST,0
12371,24734563,700000,,0,,,,F,,723,723.0,Z001,X3,,,1,E20,2000,,5300173668.0,0.0,1.0,999,010102000,ST,0
5887,60071312,708008,,0,,,,F,,206,206.0,Z001,Z7,,,100,,2000,,5300505385.0,0.0,1.0,30,520200000,ST,0
6804,00377432,700020,5500004218.0,10,4.0,4.0,60.0,F,,708,708.0,Z011,X4,5190.0,10464.0,100,E20,2000,,5300192164.0,0.0,1.0,4,140100000,ST,0
17445,95194150UB,709558,,0,,,,F,30.0,228,228.0,Z001,Y2,120.0,198168.0,1,E14,2100,,5300549868.0,3.0,1.0,42,010401000,ST,0
9100,00346939,2000,,0,,,,F,40.0,215,215.0,Z001,Y4,,,1,E11,2100,2100.0,5300192094.0,0.0,1.0,3,080100000,ST,0
14310,00370602,2000,,0,,,,F,40.0,208,208.0,Z008,Z2,,,100,,3000,3000.0,5300213137.0,0.0,1.0,28,140100000,ST,0
14528,00265136,706808,,0,,,,F,,707,707.0,Z001,Z2,,,100,,2000,,5300112448.0,0.0,1.0,14,090300000,ST,0
11453,60024635,2100,,0,,,,F,41.0,224,224.0,Z012,Z5,,,1,,3000,3000.0,5300406199.0,0.0,1.0,42,010403000,ST,0
2358,00180107,704035,,0,,,,F,,215,215.0,Z012,Y4,485987.0,109201.0,1000,E13,3000,,5300095035.0,0.0,1.0,28,100300000,MM,0
4929,31121500UB,2000,,0,,,,F,40.0,228,228.0,Z012,Z3,,,1,,3000,3000.0,5300271421.0,0.0,1.0,56,10402000,ST,0
7261,25453300,704955,,0,,,,F,,272,272.0,Z012,Z7,60.0,20123.0,1,,3000,,5300099605.0,0.0,1.0,42,010401000,ST,0
1071,24046500,2100,,0,,,,F,41.0,224,224.0,Z012,Z5,,,1,,3000,3000.0,5300357638.0,0.0,1.0,42,10401000,ST,0
18255,60013194,708563,,0,,,,F,,215,215.0,Z001,Z3,180.0,692666.0,1,,2000,,5300359221.0,3.0,1.0,112,080300000,ST,0
2414,00121029,706985,,0,,,,F,,708,708.0,Z010,Y4,120.0,8568.0,100,E13,2000,,5300377859.0,0.0,1.0,42,070400000,ST,0
15010,00370185,2000,,0,,,,F,40.0,208,208.0,Z008,Z2,,,100,,2700,3000.0,5300212805.0,0.0,1.0,4,140100000,ST,0
795,04007041,706899,,0,,,,F,,998,998.0,Z001,Z1,,,1,,2100,,5300156344.0,0.0,1.0,28,070000000,ST,1
13000,00200194,700020,5500005842.0,10,28.0,28.0,60.0,F,,708,708.0,Z011,X4,4360.0,32939.0,100,E20,2000,,5300173134.0,0.0,1.0,28,100202000,ST,0
10210,60086056,708094,,0,,,,F,,211,211.0,Z001,Y3,,,100,E15,2100,,5300466031.0,0.0,1.0,35,010301010,ST,1
3846,00360382,700020,,0,,,,F,,708,708.0,Z011,X4,,,100,E20,2100,,5300019180.0,0.0,1.0,12,140100000,ST,0
13250,31053200UB,2000,,0,,,,F,40.0,228,228.0,Z012,TB,,,1,,3000,3000.0,5300270514.0,0.0,1.0,42,10401000,ST,0
17800,95191014,2000,,0,,,,F,40.0,224,224.0,Z012,EX,,,1,,3000,3000.0,5300312879.0,0.0,1.0,42,0,ST,0
17422,60068016,708008,,0,,,,F,,206,206.0,Z001,Z1,,,100,,2100,,5300455568.0,0.0,1.0,999,520200000,ST,0
17238,37060100,2100,,0,,,,F,41.0,224,224.0,Z012,EX,,,1,,3000,3000.0,5300405950.0,0.0,1.0,42,10403000,ST,0
7578,28067602,700000,,0,,,,F,,723,723.0,Z001,V3,,,100,E19,2100,,5300153002.0,0.0,1.0,21,010502000,ST,0
15168,27032805,711636,,0,,,,F,,211,211.0,Z002,Z2,460.0,154989.0,1,,2000,,5300362633.0,0.0,1.0,35,010102000,ST,0
18006,23263702UB,1000,,0,,,,F,,991,991.0,Z008,Z6,,,1,,2100,,5300023004.0,0.0,1.0,30,10302000,ST,0
3550,25495300,2000,,0,,,,F,40.0,989,989.0,Z012,Z1,,,1,,3000,3000.0,5300259566.0,0.0,1.0,999,010402000,ST,0
4149,60059960,706985,,0,,,,F,,708,708.0,Z001,Y9,,,1,E13,2000,,5300449646.0,0.0,1.0,42,070400000,ST,0
9020,24118203UB,715646,,0,,,,F,,228,228.0,Z010,Y3,,,100,E11,2000,,5300509271.0,0.0,1.0,28,10102000,ST,0
15972,00360807,700020,,0,,,,F,,208,208.0,Z011,X4,9550.0,41865.0,100,E20,3000,,5300094394.0,0.0,1.0,12,140100000,ST,0
14904,60008319,701218,,0,,,,F,,203,203.0,Z010,Y5,150.0,602797.0,1,E15,2100,,5300354406.0,0.0,1.0,70,070100000,ST,0
17316,34529003UB,2100,,0,,,,F,41.0,203,203.0,Z012,Z4,,,100,,3000,3000.0,5300199589.0,0.0,1.0,210,010102000,ST,0
16801,24582009UB,1000,,0,,,,F,,991,991.0,Z008,TB,,,100,,3000,,5300181190.0,0.0,1.0,3,010102000,ST,0
3616,80830202,2000,,0,,,,F,40.0,203,203.0,Z012,Y3,,,100,E11,3000,3000.0,5300297217.0,0.0,1.0,14,520100000,ST,0
6714,24031902,702225,,0,,,,F,,221,221.0,Z001,Z7,,,100,,2100,,5300138235.0,0.0,1.0,35,010102000,ST,0
5135,34714800UB,702225,,0,,,,F,,213,213.0,Z008,TB,,,1,,2000,,5300045095.0,0.0,1.0,56,10402000,ST,0
16062,00130315,703334,,0,,,,F,,203,203.0,Z010,Y5,60.0,98727.0,1,E14,2100,,5300012868.0,0.0,1.0,210,070200000,ST,0
7681,24862211,2000,,0,,,,F,40.0,213,213.0,Z012,Z1,,,1,,3000,3000.0,5300254488.0,0.0,1.0,999,10103000,ST,0
4375,60125583,701805,,0,,,,F,,278,278.0,Z012,Z1,,,1,,3000,,5300544933.0,0.0,1.0,28,070500000,ST,1
10671,00420204,702533,,0,,,,F,,206,206.0,Z001,Z1,,,1,,2000,,5300022341.0,0.0,1.0,14,010103000,ST,0
10709,28235502,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,1,,3000,3000.0,5300264563.0,0.0,1.0,999,10102000,ST,0
12827,24320600UB,704926,,0,,,,F,30.0,223,223.0,Z001,Z1,,,1,,2100,,5300114111.0,0.0,1.0,42,10402000,ST,0
10548,23256600,2100,,0,,,,F,41.0,224,224.0,Z012,Z4,,,1,,3000,3000.0,5300197479.0,0.0,1.0,36,010401000,ST,0
4116,00370527,703992,,0,,,,F,,203,203.0,Z001,W2,,,100,,2100,,5300058233.0,0.0,40.0,49,140700000,ST,0
2271,00385991,2000,,0,,,,F,40.0,203,203.0,Z012,Y9,60.0,150.0,100,E11,3000,3000.0,5300214838.0,0.0,1.0,999,120000000,ST,0
18148,34185702,700020,,0,,,,F,,208,208.0,Z011,X4,180.0,1543.0,100,E20,3000,,5300048371.0,0.0,1.0,42,140400000,ST,0
6832,00111463,700000,,0,,,,F,,723,723.0,Z001,X3,2430.0,5224.0,100,E20,2000,,5300358332.0,0.0,1.0,21,010502000,ST,0
705,23051102,2100,,0,,,,F,41.0,215,215.0,Z001,Y4,30.0,9.0,100,E14,2000,2000.0,5300197285.0,0.0,1.0,3,100202000,ST,0
7613,24449200UB,704276,,0,,,,F,,228,228.0,Z001,Y2,,,1,E14,2000,,5300369895.0,0.0,1.0,42,10401000,ST,0
9920,23246600UB,1000,,0,,,,F,,991,991.0,Z008,Z4,,,1,,2100,,5300058081.0,0.0,1.0,42,10401000,ST,0
16115,9807,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300317157.0,0.0,1.0,112,140200000,ST,0
18451,24343003,701528,5500007589.0,10,14.0,14.0,56.0,F,,733,733.0,Z011,Y4,270.0,47234.0,1,E14,2000,,5300172028.0,0.0,1.0,84,60100000,ST,1
11733,00421697,2000,,0,,,,F,72.0,206,206.0,Z012,Z1,,,1,,3000,3000.0,5300218882.0,0.0,1.0,28,10103000,ST,0
5031,496747,700185,,0,,,,F,,203,203.0,Z012,Y2,960.0,10576.0,100,E15,3000,,5300049961.0,0.0,1.0,21,130000000,ST,0
12511,00421729,701085,,0,,,,F,,206,206.0,Z001,Z1,,,1,,2100,,5300028230.0,0.0,1.0,14,010103000,ST,0
3115,04006373,705748,,0,,,,F,,206,206.0,Z001,Z1,,,1,,2000,,5300140950.0,0.0,1.0,30,100300000,ST,1
852,00385553,706869,,0,,,,F,,703,703.0,Z001,Z1,,,1,,2000,,5300103604.0,0.0,1.0,21,130000000,ST,1
18528,00280341,700368,,0,,,,F,,203,203.0,Z010,Y9,,,1,E11,2000,,5300014283.0,0.0,1.0,28,131100000,ST,0
2958,30020816,701098,,0,,,,F,,279,279.0,Z001,Y4,160.0,1806.0,1,E15,3000,,5300100687.0,0.0,1.0,35,010102000,ST,0
15840,34892805,2000,,0,,,,F,40.0,221,221.0,Z001,Z5,920.0,17094.0,100,,2100,2700.0,5300285844.0,0.0,1.0,3,010102000,ST,0
3165,60068329,708008,,0,,,,F,,206,206.0,Z012,Z7,,,100,,3000,,5300462849.0,0.0,1.0,30,520200000,ST,0
18360,00360537,701806,,0,,,,F,,208,208.0,Z011,V4,40.0,69.0,100,E98,2000,,5300184843.0,0.0,2.0,14,140100000,ST,0
1983,24736220UB,1000,,0,,,,F,,991,991.0,Z008,Z4,160.0,506096.0,1,,2000,,5300167100.0,0.0,1.0,42,010402000,ST,0
1456,00360528,706261,,0,,,,F,,272,272.0,Z012,Y5,,,100,E13,3000,,,,1.0,7,140100000,ST,0
18184,24613303,2000,,0,,,,F,40.0,224,224.0,Z012,Z4,,,100,,3000,3000.0,5300250021.0,0.0,1.0,42,010102000,ST,0
7717,23585902,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,100,,3000,3000.0,5300235260.0,0.0,1.0,999,10301000,ST,0
9671,95142768UB,1000,,0,,,,F,,991,991.0,Z008,Z5,,,1,,2000,,5300115503.0,0.0,1.0,42,10401000,ST,0
17126,00120629,706985,,0,,,,F,,208,208.0,Z001,Y9,30.0,2094.0,1,E13,2700,,5300359404.0,0.0,1.0,42,070400000,ST,0
2450,33422901UB,704276,,0,,,,F,,228,228.0,Z001,Y2,,,1,E14,2100,,5300171009.0,0.0,1.0,42,10305000,ST,0
3919,04000881,714785,,0,,,,F,,206,206.0,Z001,Z2,,,1,,2000,,5300425743.0,0.0,1.0,14,071000000,ST,0
13932,24355800UB,700119,,0,,,,F,,228,228.0,Z001,Y2,,,1,E15,2100,,5300093351.0,3.0,1.0,42,10401000,ST,0
1346,00401920,702533,,0,,,,F,,206,206.0,Z001,Z7,,,1000,,2000,,5300134034.0,0.0,1.0,30,010302000,MM,0
12962,31248000UB,2000,,0,,,,F,40.0,223,223.0,Z012,Y9,,,1,E13,3000,3000.0,5300272086.0,0.0,1.0,42,10401000,ST,0
9183,34448800UB,702399,,0,,,,F,30.0,228,228.0,Z001,Y4,,,1,E14,2100,,5300091505.0,3.0,1.0,42,10402000,ST,0
